Access,Start Time (UTCG),Stop Time (UTCG),Duration (sec),,
2311,14 Jul 2020 00:29:11.045,14 Jul 2020 00:39:53.779,642.734,,
2312,14 Jul 2020 02:06:06.646,14 Jul 2020 02:14:43.018,516.372,,
2313,14 Jul 2020 17:09:23.297,14 Jul 2020 17:18:32.853,549.556,,
2314,14 Jul 2020 18:44:34.767,14 Jul 2020 18:55:18.372,643.604,,
2315,14 Jul 2020 20:21:34.543,14 Jul 2020 20:31:46.488,611.945,,
2316,14 Jul 2020 21:58:44.274,14 Jul 2020 22:08:49.932,605.658,,
2317,14 Jul 2020 23:35:17.118,14 Jul 2020 23:45:58.663,641.545,,
2318,15 Jul 2020 01:11:51.761,15 Jul 2020 01:21:39.787,588.026,,
2319,15 Jul 2020 16:16:38.879,15 Jul 2020 16:24:05.070,446.191,,
2320,15 Jul 2020 17:50:46.394,15 Jul 2020 18:01:23.459,637.065,,
2321,15 Jul 2020 19:27:23.539,15 Jul 2020 19:37:48.248,624.709,,
2322,15 Jul 2020 21:04:39.196,15 Jul 2020 21:14:39.221,600.026,,
2323,15 Jul 2020 22:41:22.953,15 Jul 2020 22:51:54.924,631.971,,
2324,16 Jul 2020 00:17:48.856,16 Jul 2020 00:28:14.759,625.903,,
2325,16 Jul 2020 01:55:42.244,16 Jul 2020 02:01:29.628,347.384,,
2326,16 Jul 2020 15:24:58.220,16 Jul 2020 15:28:43.127,224.907,,
2327,16 Jul 2020 16:57:11.742,16 Jul 2020 17:07:24.575,612.833,,
2328,16 Jul 2020 18:33:16.267,16 Jul 2020 18:43:53.056,636.789,,
2329,16 Jul 2020 20:10:30.139,16 Jul 2020 20:20:31.728,601.589,,
2330,16 Jul 2020 21:47:26.641,16 Jul 2020 21:57:45.648,619.007,,
2331,16 Jul 2020 23:23:52.092,16 Jul 2020 23:34:33.760,641.668,,
2332,17 Jul 2020 01:00:53.274,17 Jul 2020 01:09:11.865,498.592,,
2333,17 Jul 2020 16:03:55.136,17 Jul 2020 16:13:17.509,562.373,,
2334,17 Jul 2020 17:39:15.872,17 Jul 2020 17:49:59.256,643.385,,
2335,17 Jul 2020 19:16:18.674,17 Jul 2020 19:26:28.539,609.864,,
2336,17 Jul 2020 20:53:26.735,17 Jul 2020 21:03:33.972,607.237,,
2337,17 Jul 2020 22:29:57.991,17 Jul 2020 22:40:40.495,642.504,,
2338,18 Jul 2020 00:06:35.246,18 Jul 2020 00:16:13.525,578.279,,
2339,18 Jul 2020 15:11:04.508,18 Jul 2020 15:18:54.253,469.746,,
2340,18 Jul 2020 16:45:25.401,18 Jul 2020 16:56:04.755,639.354,,
2341,18 Jul 2020 18:22:07.338,18 Jul 2020 18:32:29.620,622.281,,
2342,18 Jul 2020 19:59:22.468,18 Jul 2020 20:09:22.876,600.408,,
2343,18 Jul 2020 21:36:04.049,18 Jul 2020 21:46:38.064,634.015,,
2344,18 Jul 2020 23:12:30.767,18 Jul 2020 23:22:51.851,621.084,,
2345,19 Jul 2020 00:50:40.097,19 Jul 2020 00:55:45.227,305.131,,
2346,19 Jul 2020 14:19:04.966,19 Jul 2020 14:23:49.552,284.586,,
2347,19 Jul 2020 15:51:48.034,19 Jul 2020 16:02:06.875,618.841,,
2348,19 Jul 2020 17:27:59.174,19 Jul 2020 17:38:34.011,634.838,,
2349,19 Jul 2020 19:05:14.062,19 Jul 2020 19:15:14.691,600.629,,
2350,19 Jul 2020 20:42:08.278,19 Jul 2020 20:52:29.526,621.247,,
2351,19 Jul 2020 22:18:33.234,19 Jul 2020 22:29:13.391,640.157,,
2352,19 Jul 2020 23:55:40.700,20 Jul 2020 00:03:39.626,478.926,,
2353,20 Jul 2020 14:58:27.787,20 Jul 2020 15:08:01.742,573.955,,
2354,20 Jul 2020 16:33:57.331,20 Jul 2020 16:44:40.135,642.804,,
2355,20 Jul 2020 18:11:02.876,20 Jul 2020 18:21:10.709,607.834,,
2356,20 Jul 2020 19:48:09.132,20 Jul 2020 19:58:18.035,608.904,,
2357,20 Jul 2020 21:24:38.903,20 Jul 2020 21:35:22.069,643.166,,
2358,20 Jul 2020 23:01:19.100,20 Jul 2020 23:10:46.624,567.524,,
2359,21 Jul 2020 14:05:31.571,21 Jul 2020 14:13:42.415,490.844,,
2360,21 Jul 2020 15:40:04.865,21 Jul 2020 15:50:45.984,641.119,,
2361,21 Jul 2020 17:16:51.308,21 Jul 2020 17:27:11.101,619.793,,
2362,21 Jul 2020 18:54:05.694,21 Jul 2020 19:04:06.627,600.932,,
2363,21 Jul 2020 20:30:45.143,21 Jul 2020 20:41:21.035,635.892,,
2364,21 Jul 2020 22:07:12.887,21 Jul 2020 22:17:28.488,615.601,,
2365,21 Jul 2020 23:45:42.632,21 Jul 2020 23:49:55.887,253.255,,
2366,22 Jul 2020 13:13:18.377,22 Jul 2020 13:18:49.752,331.375,,
2367,22 Jul 2020 14:46:24.905,22 Jul 2020 14:56:49.003,624.098,,
2368,22 Jul 2020 16:22:42.346,22 Jul 2020 16:33:15.036,632.689,,
2369,22 Jul 2020 17:59:57.976,22 Jul 2020 18:09:57.789,599.813,,
2370,22 Jul 2020 19:36:49.879,22 Jul 2020 19:47:13.330,623.452,,
2371,22 Jul 2020 21:13:14.499,22 Jul 2020 21:23:52.683,638.183,,
2372,22 Jul 2020 22:50:29.065,22 Jul 2020 22:58:06.209,457.144,,
2373,23 Jul 2020 13:53:01.228,23 Jul 2020 14:02:45.623,584.395,,
2374,23 Jul 2020 15:28:39.146,23 Jul 2020 15:39:21.036,641.891,,
2375,23 Jul 2020 17:05:47.150,23 Jul 2020 17:15:53.028,605.878,,
2376,23 Jul 2020 18:42:51.476,23 Jul 2020 18:53:02.119,610.643,,
2377,23 Jul 2020 20:19:19.883,23 Jul 2020 20:30:03.402,643.519,,
2378,23 Jul 2020 21:56:03.394,23 Jul 2020 22:05:19.075,555.681,,
2379,24 Jul 2020 12:59:59.942,24 Jul 2020 13:08:29.728,509.786,,
2380,24 Jul 2020 14:34:44.785,24 Jul 2020 14:45:27.172,642.387,,
2381,24 Jul 2020 16:11:35.444,24 Jul 2020 16:21:52.707,617.263,,
2382,24 Jul 2020 17:48:48.867,24 Jul 2020 17:58:50.474,601.607,,
2383,24 Jul 2020 19:25:26.254,24 Jul 2020 19:36:03.846,637.593,,
2384,24 Jul 2020 21:01:55.260,24 Jul 2020 21:12:04.678,609.418,,
2385,24 Jul 2020 22:40:53.911,24 Jul 2020 22:43:57.592,183.681,,
2386,25 Jul 2020 12:07:36.017,25 Jul 2020 12:13:46.202,370.184,,
2387,25 Jul 2020 13:41:02.355,25 Jul 2020 13:51:30.994,628.639,,
2388,25 Jul 2020 15:17:25.786,25 Jul 2020 15:27:56.158,630.372,,
2389,25 Jul 2020 16:54:41.890,25 Jul 2020 17:04:41.042,599.152,,
2390,25 Jul 2020 18:31:31.460,25 Jul 2020 18:41:57.079,625.619,,
2391,25 Jul 2020 20:07:55.921,25 Jul 2020 20:18:31.645,635.724,,
2392,25 Jul 2020 21:45:18.580,25 Jul 2020 21:52:31.463,432.883,,
2393,26 Jul 2020 12:47:35.443,26 Jul 2020 12:57:29.186,593.743,,
2394,26 Jul 2020 14:23:21.322,26 Jul 2020 14:34:01.988,640.667,,
2395,26 Jul 2020 16:00:31.493,26 Jul 2020 16:10:35.518,604.025,,
2396,26 Jul 2020 17:37:33.775,26 Jul 2020 17:47:46.239,612.464,,
2397,26 Jul 2020 19:14:00.951,26 Jul 2020 19:24:44.493,643.542,,
2398,26 Jul 2020 20:50:48.196,26 Jul 2020 20:59:50.846,542.65,,
2399,27 Jul 2020 11:54:29.507,27 Jul 2020 12:03:16.313,526.805,,
2400,27 Jul 2020 13:29:25.167,27 Jul 2020 13:40:08.344,643.177,,
2401,27 Jul 2020 15:06:19.744,27 Jul 2020 15:16:34.477,614.733,,
2402,27 Jul 2020 16:43:32.002,27 Jul 2020 16:53:34.445,602.443,,
2403,27 Jul 2020 18:20:07.402,27 Jul 2020 18:30:46.515,639.113,,
2404,27 Jul 2020 19:56:37.921,27 Jul 2020 20:06:40.420,602.499,,
2405,27 Jul 2020 21:36:40.527,27 Jul 2020 21:37:23.793,43.266,,
2406,28 Jul 2020 11:01:56.731,28 Jul 2020 11:08:40.056,403.325,,
2407,28 Jul 2020 12:35:40.383,28 Jul 2020 12:46:12.878,632.494,,
2408,28 Jul 2020 14:12:09.484,28 Jul 2020 14:22:37.406,627.922,,
2409,28 Jul 2020 15:49:25.800,28 Jul 2020 15:59:24.470,598.67,,
2410,28 Jul 2020 17:26:13.034,28 Jul 2020 17:36:40.779,627.745,,
2411,28 Jul 2020 19:02:37.530,28 Jul 2020 19:13:10.284,632.754,,
2412,28 Jul 2020 20:40:09.508,28 Jul 2020 20:46:55.153,405.646,,
2413,29 Jul 2020 11:42:10.411,29 Jul 2020 11:52:12.484,602.073,,
2414,29 Jul 2020 13:18:03.857,29 Jul 2020 13:28:43.015,639.159,,
2415,29 Jul 2020 14:55:15.894,29 Jul 2020 15:05:18.204,602.309,,
2416,29 Jul 2020 16:32:16.035,29 Jul 2020 16:42:30.401,614.366,,
2417,29 Jul 2020 18:08:42.127,29 Jul 2020 18:19:25.349,643.221,,
2418,29 Jul 2020 19:45:33.584,29 Jul 2020 19:54:21.902,528.318,,
2419,30 Jul 2020 10:49:00.191,30 Jul 2020 10:58:02.275,542.084,,
2420,30 Jul 2020 12:24:06.003,30 Jul 2020 12:34:49.525,643.521,,
2421,30 Jul 2020 14:01:04.191,30 Jul 2020 14:11:16.432,612.241,,
2422,30 Jul 2020 15:38:15.091,30 Jul 2020 15:48:18.544,603.453,,
2423,30 Jul 2020 17:14:48.599,30 Jul 2020 17:25:29.035,640.437,,
2424,30 Jul 2020 18:51:20.918,30 Jul 2020 19:01:15.695,594.776,,
2425,31 Jul 2020 09:56:19.879,31 Jul 2020 10:03:31.983,432.104,,
2426,31 Jul 2020 11:30:18.980,31 Jul 2020 11:40:54.673,635.693,,
2427,31 Jul 2020 13:06:53.428,31 Jul 2020 13:17:18.801,625.373,,
2428,31 Jul 2020 14:44:09.686,31 Jul 2020 14:54:08.084,598.399,,
2429,31 Jul 2020 16:20:54.606,31 Jul 2020 16:31:24.419,629.813,,
2430,31 Jul 2020 17:57:19.338,31 Jul 2020 18:07:48.583,629.245,,
2431,31 Jul 2020 19:35:02.220,31 Jul 2020 19:41:16.943,374.723,,
2432,1 Aug 2020 09:04:54.583,1 Aug 2020 09:07:56.358,181.775,,
2433,1 Aug 2020 10:36:46.105,1 Aug 2020 10:46:55.548,609.442,,
2434,1 Aug 2020 12:12:46.741,1 Aug 2020 12:23:24.138,637.397,,
2435,1 Aug 2020 13:50:00.337,1 Aug 2020 14:00:01.102,600.766,,
2436,1 Aug 2020 15:26:58.253,1 Aug 2020 15:37:14.603,616.35,,
2437,1 Aug 2020 17:03:23.426,1 Aug 2020 17:14:05.964,642.538,,
2438,1 Aug 2020 18:40:19.642,1 Aug 2020 18:48:52.164,512.522,,
2439,2 Aug 2020 09:43:31.910,2 Aug 2020 09:52:47.692,555.782,,
2440,2 Aug 2020 11:18:47.284,2 Aug 2020 11:29:30.733,643.45,,
2441,2 Aug 2020 12:55:48.767,2 Aug 2020 13:05:58.586,609.819,,
2442,2 Aug 2020 14:32:58.127,2 Aug 2020 14:43:02.773,604.646,,
2443,2 Aug 2020 16:09:29.855,2 Aug 2020 16:20:11.404,641.549,,
2444,2 Aug 2020 17:46:04.289,2 Aug 2020 17:55:50.482,586.193,,
2445,3 Aug 2020 08:50:45.028,3 Aug 2020 08:58:22.402,457.374,,
2446,3 Aug 2020 10:24:58.128,3 Aug 2020 10:35:36.408,638.28,,
2447,3 Aug 2020 12:01:37.595,3 Aug 2020 12:12:00.362,622.767,,
2448,3 Aug 2020 13:38:53.536,3 Aug 2020 13:48:51.894,598.359,,
2449,3 Aug 2020 15:15:36.182,3 Aug 2020 15:26:07.999,631.817,,
2450,3 Aug 2020 16:52:01.382,3 Aug 2020 17:02:26.534,625.153,,
2451,3 Aug 2020 18:29:57.282,3 Aug 2020 18:35:36.295,339.013,,
2452,4 Aug 2020 07:58:55.598,4 Aug 2020 08:03:09.368,253.77,,
2453,4 Aug 2020 09:31:22.501,4 Aug 2020 09:41:38.400,615.898,,
2454,4 Aug 2020 11:07:29.946,4 Aug 2020 11:18:05.378,635.432,,
2455,4 Aug 2020 12:44:44.802,4 Aug 2020 12:54:44.227,599.425,,
2456,4 Aug 2020 14:21:40.435,4 Aug 2020 14:31:58.848,618.413,,
2457,4 Aug 2020 15:58:04.867,4 Aug 2020 16:08:46.324,641.457,,
2458,4 Aug 2020 17:35:06.476,4 Aug 2020 17:43:21.547,495.071,,
2459,5 Aug 2020 08:38:04.593,5 Aug 2020 08:47:32.641,568.048,,
2460,5 Aug 2020 10:13:28.993,5 Aug 2020 10:24:11.983,642.99,,
2461,5 Aug 2020 11:50:33.438,5 Aug 2020 12:00:40.954,607.516,,
2462,5 Aug 2020 13:27:41.103,5 Aug 2020 13:37:47.134,606.031,,
2463,5 Aug 2020 15:04:11.182,5 Aug 2020 15:14:53.610,642.429,,
2464,5 Aug 2020 16:40:48.084,5 Aug 2020 16:50:24.736,576.652,,
2465,6 Aug 2020 07:45:11.878,6 Aug 2020 07:53:11.589,479.711,,
2466,6 Aug 2020 09:19:37.802,6 Aug 2020 09:30:18.100,640.298,,
2467,6 Aug 2020 10:56:21.964,6 Aug 2020 11:06:42.105,620.141,,
2468,6 Aug 2020 12:33:37.329,6 Aug 2020 12:43:35.898,598.569,,
2469,6 Aug 2020 14:10:17.761,6 Aug 2020 14:20:51.514,633.753,,
2470,6 Aug 2020 15:46:43.685,6 Aug 2020 15:57:04.113,620.428,,
